Pink,4,0,Adult,Domestic Short Hair,Gray / Blue / Silver,Medium,Female,Loving Playful Curious,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,270,Big Hands Little Paws,30+,No
Panther,5,0,Kitten,Domestic Short Hair,Black,Small,Female,Loving Playful Curious Bonded,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,287,Big Hands Little Paws,30+,No
Fluffy,2,1,Senior,Domestic Short Hair,Orange & White,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,"Other cats, other animals.",Short,96,PAWS - Montclair,30+,No
Richie,2,0,Adult,Domestic Short Hair & Tabby Mix,,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,Children.,Short,98,PAWS - Montclair,30+,No
Mason,5,1,Kitten,Domestic Short Hair,,Small,Male,"Friendly, Affectionate, Playful, Smart, Curious, Loves kisses",,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,3,Friends of the Clifton Animal Shelter,30+,No
Pepper & Pierogi,5,1,Kitten,Domestic Short Hair,,Small,Female,"Friendly, Affectionate, Gentle, Playful, Smart, Curious",,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,5,Friends of the Clifton Animal Shelter,30+,No
Sugar & Spice,5,1,Adult,Tiger,,Medium,Female,"Friendly, Affectionate, Playful, Curious, Athletic",,Yes,"Vaccinations up to date, spayed / neutered.",,,,,Friends of the Clifton Animal Shelter,30+,No
Beverly Hill Crew,5,1,Kitten,Domestic Short Hair & Tabby Mix,,Small,Male,", Friendly, Affectionate, Playful, Curious",,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,100,Friends of the Clifton Animal Shelter,30+,No
Ernie Courtesy Post,2,0,Adult,Domestic Short Hair,,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,100,Friends of the Clifton Animal Shelter,30+,No
Freedom Foster Care,4,0,Adult,Domestic Short Hair,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,296,Friends of the Clifton Animal Shelter,30+,No
Buddy Longest Resident FIV+,6,0,Adult,Domestic Short Hair,,Large,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,101,Friends of the Clifton Animal Shelter,30+,No
Treasure,5,1,Adult,Russian Blue Mix,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,106,Friends of the Clifton Animal Shelter,30+,No
New Friends Coming In,5,0,Adult,Domestic Short Hair,,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,101,Friends of the Clifton Animal Shelter,30+,No
Yogi,5,1,Adult,Domestic Short Hair,,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,107,Friends of the Clifton Animal Shelter,30+,No
Buddy. FIV+ Sweet Cat,5,1,Adult,Domestic Short Hair,,Large,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,181,Friends of the Clifton Animal Shelter,30+,No
Angie & Louie - Courtesy Post,5,1,Adult,Domestic Short Hair,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,159,Friends of the Clifton Animal Shelter,30+,No
Sweetie - FIV+ Cat- Courtesy Post,0,0,Adult,Tiger,,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,168,Friends of the Clifton Animal Shelter,30+,No
Leo the Lion,4,1,Adult,Domestic Short Hair,Orange / Red,Medium,Male,"Affectionate, cuddly, shy",,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,112,Sammyvale Animal Sanctuary,30+,No
Brooke Shields,6,0,Young,Domestic Short Hair Mix,Black,Medium,Female,"Gentle, affectionate, sweet",,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,110,Sammyvale Animal Sanctuary,30+,No
Felix (Felicidad),5,0,Young,Domestic Short Hair,Black,Large,Male,"Sweet, gentle, affectionate",,Yes,"Vaccinations up to date, spayed / neutered, special needs. This poor fella had his leg amputated after spending several days hanging from a fence. He gets along just fine with his 3 legs.",,,,Short,63,Sammyvale Animal Sanctuary,30+,No
Tabitha,4,1,Kitten,Tuxedo,Black & White / Tuxedo,Medium,Female,"Sweet, playful",,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,54,Sammyvale Animal Sanctuary,30+,No
Chianna,0,0,Kitten,Domestic Short Hair,Tabby (Gray / Blue / Silver),Small,Female,,,Yes,,,,,Short,105,West Orange TNVR,30+,No
Aeryn,0,0,Kitten,Domestic Short Hair,Tabby (Brown / Chocolate),Small,Female,,,Yes,,,,,Short,105,West Orange TNVR,30+,No
Pippa,2,0,Young,Domestic Short Hair Mix,Black,Medium,Female,", Quiet, Friendly, Gentle",,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,88,Meows Kitty Cat Rescue Inc.,30+,No
Raina,0,0,Adult,Domestic Short Hair,Black & White / Tuxedo,Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,107,West Orange TNVR,30+,No
Fossie,3,0,Adult,Domestic Short Hair,Tabby (Brown / Chocolate),Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,96,West Orange TNVR,30+,No
Scotty,3,0,Adult,Domestic Short Hair,Tabby (Brown / Chocolate),Small,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,97,West Orange TNVR,30+,No
Wilhelm,2,0,Kitten,Domestic Short Hair,Tabby (Brown / Chocolate),Medium,Male,"Friendly, Affectionate",,Yes,Vaccinations up to date.,Other cats.,$150.00,,Short,135,Chance at Life Cat Rescue,30+,No
Rava,4,0,Kitten,Domestic Short Hair,Tabby (Gray / Blue / Silver),Medium,Female,,,Yes,Vaccinations up to date.,Other cats.,$150.00,,Short,168,Chance at Life Cat Rescue,30+,No
Semolina,3,0,Kitten,Domestic Short Hair,Tabby (Gray / Blue / Silver),Medium,Female,,,Yes,Vaccinations up to date.,Other cats.,$150.00,,Short,166,Chance at Life Cat Rescue,30+,No
Sooji,3,0,Kitten,Domestic Short Hair,Tabby (Gray / Blue / Silver),Medium,Male,,,Yes,Vaccinations up to date.,Other cats.,$150.00,,Short,162,Chance at Life Cat Rescue,30+,No
Gaspacho,5,1,Kitten,Domestic Short Hair,Tabby (Gray / Blue / Silver),Medium,Male,", Friendly, Affectionate",,Yes,Vaccinations up to date.,Other cats.,$150.00,,Short,178,Chance at Life Cat Rescue,30+,No
Isadora,5,0,Kitten,Domestic Short Hair,Black & White / Tuxedo,Medium,Female,,,Yes,Vaccinations up to date.,Other cats.,$150.00,,Short,247,Chance at Life Cat Rescue,30+,No
Edwina,5,0,Kitten,Domestic Short Hair,Black,Medium,Female,,,Yes,Vaccinations up to date.,Other cats.,,,Short,245,Chance at Life Cat Rescue,30+,No
Joel,5,1,Young,Domestic Short Hair,Black & White / Tuxedo,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,$150.00,,Short,246,Chance at Life Cat Rescue,30+,No
Bessie,6,0,Young,Domestic Short Hair,Black & White / Tuxedo,Medium,Female,", Friendly, Affectionate, Playful",,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,$100.00,,Short,236,Chance at Life Cat Rescue,30+,No
Aramis,6,0,Young,Domestic Short Hair,Tabby (Gray / Blue / Silver),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,$150.00,,Short,226,Chance at Life Cat Rescue,30+,No
Gretna,2,0,Adult,Tabby,Tabby (Brown / Chocolate),Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,$100.00,,Short,141,Chance at Life Cat Rescue,30+,No
Robin,6,0,Kitten,Tabby,Tabby (Brown / Chocolate),Medium,Male,Friendly,,Yes,Vaccinations up to date.,"Other cats, dogs, children.",,,32,Angels of Animals Inc.,30+,No
Rainbow,6,0,Young,Domestic Short Hair,Calico,Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,99,Angels of Animals Inc.,30+,No
Batman,6,0,Kitten,Domestic Short Hair,Tabby (Brown / Chocolate),Medium,Male,"Playful, friendly, sweet",,Yes,Vaccinations up to date.,"Other cats, dogs, children.",,,Short,32,Angels of Animals Inc.,30+,No
Nyla,5,1,Adult,Domestic Short Hair,Orange & White,Small,Female,Sweet friendly loving,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",,,Short,135,Angels of Animals Inc.,30+,No
Tootsie & Skittles,6,0,Senior,Domestic Short Hair,Gray & White,Large,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,251,Angels of Animals Inc.,30+,No
Midnight,5,1,Adult,Domestic Short Hair,Black,Large,Male,,,Yes,"Vaccinations up to date, spayed / neutered, special needs. FIV positive.",,,,68,Angels of Animals Inc.,30+,No
Louie,4,0,Adult,Domestic Short Hair,Tabby (Gray / Blue / Silver),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,41,Angels of Animals Inc.,30+,No
Bootsie,0,0,Senior,Domestic Short Hair,Black & White / Tuxedo,Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,115,Angels of Animals Inc.,30+,No
Oscar,6,0,Adult,Domestic Short Hair & Tabby Mix,Brown / Chocolate,Medium,Male,loves other cats,,Yes,Vaccinations up to date.,"Other cats, children.",,,Short,81,Angels of Animals Inc.,30+,No
Baby,3,0,Adult,Domestic Short Hair,Black,Medium,Female,Sweet,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,63,Angels of Animals Inc.,30+,No
Luna,3,0,Adult,Tabby & American Bobtail Mix,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,135,Angels of Animals Inc.,30+,No
Libby,3,0,Young,Domestic Short Hair & Tiger Mix,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,128,SIBLING AND KITTY ADOPTIONS,30+,No
Daisy,5,0,Adult,Domestic Short Hair & Tiger Mix,Tabby (Tiger Striped),Medium,Female,,,Yes,Spayed / neutered.,,,"Other cats, dogs, children.",Short,143,SIBLING AND KITTY ADOPTIONS,30+,No
Deanna,4,0,Young,Domestic Short Hair,Calico,Medium,Female,"Friendly, Playful, Protective, Affectionate",,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,Children.,Short,104,Staten Island Council for Animal Welfare,30+,No
Charlie,0,0,Senior,Domestic Short Hair,Tabby (Brown / Chocolate),Medium,Male,"Friendly, Affectionate, Playful",,Yes,"Vaccinations up to date, spayed / neutered.",,,,157,Staten Island Council for Animal Welfare,30+,No
Grayson and Tippy,5,0,Kitten,Domestic Short Hair,Black & White / Tuxedo,Small,Male,", Friendly, Affectionate, Playful",,Yes,Vaccinations up to date.,Other cats.,,,Short,122,Staten Island Council for Animal Welfare,30+,No
Nala and Sage,4,0,Kitten,Domestic Short Hair,Tabby (Gray / Blue / Silver),Small,Female,,,Yes,Vaccinations up to date.,Other cats.,,,Short,118,Staten Island Council for Animal Welfare,30+,No
"Enola, Molly, Sebastian (Jules adopted)",6,0,Kitten,Domestic Short Hair & Domestic Medium Hair Mix,Gray & White,Small,Female,", Friendly, Affectionate, Gentle, Playful, Curious, Loves kisses, Funny",,Yes,Vaccinations up to date.,Other cats.,,,Short,127,Staten Island Council for Animal Welfare,30+,No
"Brie, Coco, Willow",6,0,Kitten,Domestic Short Hair,Black & White / Tuxedo,Small,Female,", Friendly, Affectionate, Playful, Curious",,Yes,Vaccinations up to date.,Other cats.,,,Short,124,Staten Island Council for Animal Welfare,30+,No
Biscotti,0,0,Kitten,Domestic Short Hair,Black & White / Tuxedo,Small,Male,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,19,Happy Homes Animal Rescue,30+,No
"Brewster, (Logan, Jazzy/adopted)",5,0,Kitten,Domestic Short Hair Mix,Black,Small,Male,", Friendly, Affectionate, Playful, Curious",,Yes,Vaccinations up to date.,Other cats.,,,Short,144,Staten Island Council for Animal Welfare,30+,No
Skunk,3,0,Young,Domestic Short Hair,Black & White / Tuxedo,Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,256,Happy Homes Animal Rescue,30+,No
"George, Hank, Minnie, Sasha, Big Tina/adopted",6,0,Kitten,Domestic Short Hair Mix,Black,Small,Female,,,Yes,Vaccinations up to date.,Other cats.,,,Short,110,Staten Island Council for Animal Welfare,30+,No
Romeo & Juliet,6,0,Adult,Domestic Short Hair,Orange & White,Medium,Female,", Friendly, Affectionate, Gentle",,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,148,Staten Island Council for Animal Welfare,30+,No
Ralphie,5,0,Young,Domestic Short Hair,Tabby (Buff / Tan / Fawn),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs.",,,Short,106,Staten Island Council for Animal Welfare,30+,No
Jerry,2,0,Adult,Domestic Short Hair,Gray & White,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,126,Staten Island Council for Animal Welfare,30+,No
Miracle,6,0,Young,Domestic Short Hair,White,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs.",,,Short,351,Happy Homes Animal Rescue,30+,No
Ozzy,3,0,Young,Domestic Short Hair,Tabby (Gray / Blue / Silver),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,217,Staten Island Council for Animal Welfare,30+,No
"Peter, Paul and (Mary adopted)",3,0,Young,Domestic Short Hair,Black & White / Tuxedo,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,226,Staten Island Council for Animal Welfare,30+,No
"Peter (Jan, Marcia, Alice, Bobby, Cindy adopted) (The Brady Bunch)",6,0,Young,Domestic Short Hair,Tabby (Brown / Chocolate),Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,205,Staten Island Council for Animal Welfare,30+,No
Sandy Cheeks & Gary,6,0,Young,Domestic Medium Hair,Tabby (Brown / Chocolate),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",,,Medium,161,Staten Island Council for Animal Welfare,30+,No
Alicia,3,0,Adult,Domestic Short Hair,Tabby (Brown / Chocolate),Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,142,Staten Island Council for Animal Welfare,30+,No
Gabby,3,0,Kitten,Domestic Short Hair,Tortoiseshell,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,19,Save The Animals Rescue Team II,30+,No
Athena,3,0,Young,Domestic Medium Hair,Gray & White,Medium,Female,,,Yes,Spayed / neutered.,,,,Medium,15,Save The Animals Rescue Team II,30+,No
Knowledge,3,0,Adult,Domestic Short Hair,Calico,Large,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,Other cats.,Short,21,Save The Animals Rescue Team II,30+,No
Ollie,4,1,Young,Domestic Short Hair,Tabby (Brown / Chocolate),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,11,Save The Animals Rescue Team II,30+,No
Eden,2,0,Young,Domestic Short Hair,Dilute Calico,Medium,Female,"Affectionate, Friendly, Loves kisses",,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,49,Save The Animals Rescue Team II,30+,No
Bailey,6,0,Young,Domestic Short Hair,Tabby (Buff / Tan / Fawn),Medium,Male,", Loyal, Playful",,Yes,"Vaccinations up to date, spayed / neutered.",,,Other cats.,71,Save The Animals Rescue Team II,30+,No
Bebe,4,0,Adult,Domestic Short Hair,Black & White / Tuxedo,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Children.,,Other cats.,Short,223,Save The Animals Rescue Team II,30+,No
Fiona,2,0,Adult,Tabby,Tabby (Gray / Blue / Silver),Medium,Female,"Friendly, Affectionate, Gentle, Playful, Quiet",,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,77,"Friends of Linden Animal Shelter, Inc.",30+,No
MARIO,3,0,Young,Domestic Short Hair,,Medium,Male,", Gentle, Loyal, Quiet, Affectionate, Loves kisses",,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,111,"Friends of Linden Animal Shelter, Inc.",30+,No
Triumph,2,0,Adult,American Shorthair & Tabby Mix,,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,98,Here Kitty Kitty,30+,No
Beauty,2,0,Adult,Domestic Short Hair & Calico Mix,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,65,Here Kitty Kitty,30+,No
Miss Miou,0,0,Senior,Domestic Short Hair & Tabby Mix,,Medium,Female,"Loving, affectionate, sweet",,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,86,Here Kitty Kitty,30+,No
Felix,2,0,Young,Domestic Short Hair & Tabby Mix,,Medium,Male,"Calm, Laid Back, Clean",,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,114,Here Kitty Kitty,30+,No
Bones,2,0,Young,Domestic Short Hair & Tabby Mix,,Medium,Male,"Calm, Smart, immaculate",,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,90,Here Kitty Kitty,30+,No
Jack London,5,1,Kitten,Domestic Short Hair Mix,Tabby (Brown / Chocolate),Medium,Male,"Loving, Affectionate, Companionable, Playful, Active, Gentle, Friendly, Loyal, Smart, Curious, Dignified, Athletic, Loves kisses",,Yes,"Vaccinations up to date, spayed / neutered.",,,,114,Humane Urban Group,30+,No
Donny,0,0,Young,Domestic Medium Hair Mix,Black & White / Tuxedo,Medium,Male,"Loving, Affectionate, Gentle, Lap Cat, Companionable, Playful",,Yes,"Vaccinations up to date, spayed / neutered.",,,,Medium,210,Humane Urban Group,30+,No
Debbie,2,0,Young,Domestic Short Hair Mix,Tabby (Gray / Blue / Silver),Medium,Female,"Loving, Sweet, Shy, Gentle, Playful, Companionable",,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,193,Humane Urban Group,30+,No
Sky,3,0,Adult,Tortoiseshell,Tortoiseshell,Medium,Female,"Friendly, Affectionate, Loyal, Gentle, Loves kisses, Curious",,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,70,"Friends of Linden Animal Shelter, Inc.",30+,No
Roxanne,5,0,Kitten,Domestic Short Hair,Tabby (Buff / Tan / Fawn),Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",$150.00,,104,"Valley Cats & Friends Animal Rescue, Inc.",30+,No
Oscar,3,0,Kitten,Domestic Medium Hair,Tabby (Tiger Striped),Small,Male,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",$150.00,,Medium,104,"Valley Cats & Friends Animal Rescue, Inc.",30+,No
Goldie,3,0,Kitten,Domestic Short Hair,Orange & White,Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",,,Short,62,"Valley Cats & Friends Animal Rescue, Inc.",30+,No
Georgie,3,0,Kitten,Domestic Short Hair,Orange & White,Small,Male,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",,,Short,62,"Valley Cats & Friends Animal Rescue, Inc.",30+,No
Sabrina,2,1,Kitten,Domestic Short Hair,Dilute Tortoiseshell,Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",,,Short,76,"Valley Cats & Friends Animal Rescue, Inc.",30+,No
Pearl,0,0,Kitten,Domestic Short Hair,Orange & White,Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",,,Short,102,"Valley Cats & Friends Animal Rescue, Inc.",30+,No
Rex,6,0,Kitten,Domestic Short Hair,Gray & White,Small,Male,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",,,Short,98,"Valley Cats & Friends Animal Rescue, Inc.",30+,No
Jessey,6,0,Kitten,Domestic Short Hair,Tabby (Gray / Blue / Silver),Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",$150.00,,98,"Valley Cats & Friends Animal Rescue, Inc.",30+,No
Moon,6,0,Kitten,Domestic Short Hair,Black & White / Tuxedo,Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",$150.00,,Short,99,"Valley Cats & Friends Animal Rescue, Inc.",30+,No
Sandra,5,0,Kitten,Domestic Short Hair,Orange & White,Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",$150.00,,123,"Valley Cats & Friends Animal Rescue, Inc.",30+,No
Sasha,3,0,Kitten,Domestic Short Hair,Orange & White,Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",$150.00,,Short,98,"Valley Cats & Friends Animal Rescue, Inc.",30+,No
Jewel,2,0,Young,American Shorthair,Black,Small,Female,"Loving, playful, Friendly, sweet",,Yes,"Vaccinations up to date, spayed / neutered.",,,Other cats.,Short,36,"Valley Cats & Friends Animal Rescue, Inc.",30+,No
Cleo,6,0,Adult,American Shorthair,Calico,Medium,Female,"Loving, sweet, affectionate, diva",,Yes,"Vaccinations up to date, spayed / neutered.",Other animals. Cleo didn’t mind sharing her room with some guinea pigs. ?.,,"Other cats, dogs, children.",Short,173,"Valley Cats & Friends Animal Rescue, Inc.",30+,No
Mango,2,0,Kitten,Domestic Short Hair,Orange / Red,Small,Male,"Friendly, Affectionate, Playful, Curious",,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,209,"S.T.A.R.T., Save The Animals Rescue Team",30+,No
Gentle (LE),4,0,Kitten,Domestic Medium Hair,Black & White / Tuxedo,Medium,Female,"Friendly, Playful, Curious, Brave, Athletic, Funny",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Medium,284,"S.T.A.R.T., Save The Animals Rescue Team",30+,No
Goose,0,0,Kitten,Domestic Short Hair & Russian Blue Mix,,Small,Male,"Affectionate, Playful, Independent, Friendly, Curious, Smart",,Yes,Spayed / neutered.,Other cats.,$130.00,,Short,184,"S.T.A.R.T., Save The Animals Rescue Team",30+,No
Gizmo,0,0,Kitten,Domestic Short Hair,Tabby (Tiger Striped),Small,Male,"Friendly, Affectionate, Playful, Independent, Curious",,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,$130.00,,Short,185,"S.T.A.R.T., Save The Animals Rescue Team",30+,No
Rick,3,0,Kitten,Domestic Short Hair,Black,Small,Male,"Friendly, Quiet, Affectionate",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",$130.00,,Short,192,"S.T.A.R.T., Save The Animals Rescue Team",30+,No
Harper (LE),4,0,Kitten,Domestic Short Hair,Gray & White,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",$130.00,,Short,227,"S.T.A.R.T., Save The Animals Rescue Team",30+,No
Journey (LE),2,0,Adult,Domestic Short Hair,Tabby (Tiger Striped),Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,229,"S.T.A.R.T., Save The Animals Rescue Team",30+,No
Nina (SC),3,0,Senior,Domestic Short Hair,Torbie,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,204,"S.T.A.R.T., Save The Animals Rescue Team",30+,No
Buffy (LE),4,0,Young,Domestic Short Hair,Tabby (Brown / Chocolate),Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,216,"S.T.A.R.T., Save The Animals Rescue Team",30+,No
Mia (JB),3,0,Adult,Domestic Short Hair,Tabby (Tiger Striped),Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,291,"S.T.A.R.T., Save The Animals Rescue Team",30+,No
Genie (LE),5,0,Adult,Domestic Short Hair,Tabby (Tiger Striped),Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,Children.,Short,281,"S.T.A.R.T., Save The Animals Rescue Team",30+,No
Sanders (JL),3,0,Adult,Domestic Short Hair,Tabby (Tiger Striped),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,190,"S.T.A.R.T., Save The Animals Rescue Team",30+,No
Delancey (LE),3,0,Senior,Domestic Short Hair,Tabby (Gray / Blue / Silver),Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,Children.,Short,245,"S.T.A.R.T., Save The Animals Rescue Team",30+,No
Daysha (MG),5,0,Adult,Domestic Long Hair,Tabby (Tiger Striped),Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Long,339,"S.T.A.R.T., Save The Animals Rescue Team",30+,No
Morgan (SC),2,0,Adult,Domestic Short Hair,Black & White / Tuxedo,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Children.,,,Short,150,"S.T.A.R.T., Save The Animals Rescue Team",30+,No
Kristal (MP),2,0,Adult,Domestic Short Hair,Calico,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,218,"S.T.A.R.T., Save The Animals Rescue Team",30+,No
Bobby (KL),0,0,Adult,Domestic Short Hair,Tabby (Gray / Blue / Silver),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,191,"S.T.A.R.T., Save The Animals Rescue Team",30+,No
Boots,2,0,Kitten,American Shorthair & Domestic Short Hair Mix,Black & White / Tuxedo,Medium,Male,"Friendly, Affectionate, Gentle, Playful, Curious, Funny, Athletic, kitten",,Yes,Vaccinations up to date.,"Other cats, dogs, children.",,,Short,52,Zion's Mission Animal Rescue Inc.,30+,No
Prince (special needs),0,0,Kitten,American Shorthair,Orange / Red,Medium,Male,"Loving, Playful, Active, Affectionate, Friendly, Athletic, kitten, cuddly",,Yes,"Vaccinations up to date, spayed / neutered, special needs.",Other cats.,,,Short,59,Zion's Mission Animal Rescue Inc.,30+,No
Patti,0,0,Adult,Domestic Short Hair Mix,Black & White / Tuxedo,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,31,Heart and Hand Society,30+,No
Red,0,0,Adult,Tabby & Domestic Short Hair Mix,Orange & White,Large,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,63,Heart and Hand Society,30+,No
Reese and Andy,5,0,Adult,Domestic Short Hair,Black & White / Tuxedo,Medium,Male,"Goofballs, silly, funny, best friends, bonded brothers, loving, friendly, toy obsessed, very playful, loves cat climbers",,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,"Dogs, other animals. We get along with other cats but slow introduction is best.",Short,296,Katie's Kats Island Rescue,30+,No
Tootsie,4,1,Adult,Domestic Short Hair,Black & White / Tuxedo,Medium,Female,"Loving, playful, energetic, deva, funny, silly, best friend, princess",,Yes,"Vaccinations up to date, spayed / neutered.",Children.,,"Other cats, dogs, other animals. I would love to be an only pet.",Short,218,Katie's Kats Island Rescue,30+,No
Cadbury,5,1,Adult,Domestic Short Hair,Black & White / Tuxedo,Large,Male,"Loving, lazy, loves toys, Loyal, purrs so much, Loves food too much, im more of a one cat kind of guy, Family pet",,Yes,"Vaccinations up to date, spayed / neutered.",Children.,,"Other cats, dogs, other animals. I would like to be an only pet.",Short,288,Katie's Kats Island Rescue,30+,No
Goya,2,0,Adult,Domestic Medium Hair,Black & White / Tuxedo,Medium,Female,"Loving, Playful, Active",,Yes,Spayed / neutered.,Other cats.,,Children.,Medium,104,Mt. Vernon Animal Shelter,30+,No
Gabrielle,2,0,Adult,Domestic Short Hair,Tabby (Brown / Chocolate),Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,49,Mt. Vernon Animal Shelter,30+,No
